DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
X/Y	250,0	255,0	260,0	265,0	270,0	275,0	280,0	285,0	290,0	295,0	300,0	305,0	310,0	315,0	320,0	325,0	330,0	335,0	340,0	345,0	350,0	355,0	360,0	365,0	370,0	375,0	380,0	385,0	390,0	395,0	400,0	405,0	410,0	415,0	420,0	425,0	430,0	435,0	440,0	445,0	450,0	455,0	460,0	465,0	470,0	475,0	480,0	485,0	490,0	495,0	500,0
250,0	591,849	446,874	12,103	0,995	0,847	0,810	0,536	0,501	0,411	0,367	0,402	0,314	0,229	0,243	0,158	0,229	0,190	0,169	0,157	0,125	0,180	0,176	0,204	0,170	0,162	0,025	0,015	0,073	0,055	0,047	0,127	-0,047	-0,007	0,106	0,063	0,124	0,084	0,052	0,033	-0,007	0,115	0,206	0,508	0,785	0,767	0,338	0,335	0,464	2,810	14,471	26,740
251,0	554,560	488,839	19,577	1,095	0,940	0,885	0,570	0,476	0,480	0,399	0,440	0,256	0,229	0,244	0,210	0,223	0,149	0,141	0,084	0,059	0,130	0,139	0,148	0,106	0,086	0,175	0,104	-0,004	0,109	0,027	-0,022	0,042	0,081	0,016	0,034	0,021	0,070	0,104	0,066	0,181	0,106	0,182	0,464	0,860	0,806	0,354	0,318	0,537	2,596	12,362	26,224
252,0	443,640	625,198	50,882	1,198	0,906	0,800	0,618	0,390	0,483	0,375	0,407	0,394	0,246	0,287	0,119	0,212	0,214	0,136	0,182	0,222	0,096	0,129	0,063	0,105	0,061	0,092	0,025	0,077	0,082	0,070	0,091	0,091	0,029	0,012	0,033	0,043	0,041	0,161	0,058	0,180	0,094	0,104	0,263	0,624	0,916	0,630	0,229	0,446	1,077	7,727	22,322
253,0	332,973	726,697	99,948	1,156	1,026	0,846	0,577	0,536	0,368	0,381	0,311	0,296	0,246	0,277	0,135	0,238	0,198	0,063	0,168	0,163	0,133	0,181	0,052	0,081	0,111	0,083	0,064	0,116	0,085	0,031	-0,004	0,087	0,030	0,052	0,063	0,147	0,054	0,089	0,103	0,157	0,078	0,070	0,087	0,511	0,877	0,795	0,317	0,442	0,590	4,358	17,069
254,0	214,918	776,119	197,537	1,814	0,960	0,708	0,623	0,480	0,408	0,351	0,314	0,278	0,253	0,278	0,233	0,258	0,093	0,108	0,180	0,150	0,079	0,089	0,100	0,052	0,078	0,056	0,068	-0,001	0,077	0,021	-0,021	0,015	0,035	0,020	0,055	0,044	0,069	0,100	0,056	0,094	0,073	0,099	0,150	0,430	0,927	0,953	0,534	0,351	0,519	2,001	11,159
255,0	118,406	762,076	329,848	4,864	0,896	0,750	0,634	0,468	0,362	0,398	0,331	0,329	0,323	0,289	0,244	0,164	0,189	0,150	0,160	0,200	0,073	0,131	0,077	0,122	0,063	0,104	0,125	0,048	0,016	0,061	0,074	0,071	0,026	0,027	0,012	0,035	0,023	0,015	0,095	0,066	0,081	0,059	0,115	0,220	0,688	1,212	0,588	0,330	0,467	0,954	6,315
256,0	71,467	677,199	482,854	14,408	1,059	0,753	0,703	0,467	0,381	0,430	0,397	0,336	0,268	0,238	0,245	0,234	0,207	0,279	0,172	0,109	0,192	0,138	0,079	0,112	0,042	0,055	0,037	0,088	0,081	0,016	0,011	0,004	0,050	0,138	-0,034	0,045	0,034	0,119	-0,042	0,127	0,099	0,102	0,105	0,087	0,514	1,209	0,812	0,379	0,347	0,671	3,085
257,0	35,778	541,377	635,506	41,453	1,012	0,733	0,669	0,427	0,419	0,361	0,406	0,364	0,276	0,245	0,166	0,199	0,144	0,167	0,086	0,145	0,087	0,125	0,135	0,089	0,090	0,069	0,051	0,042	0,023	0,072	0,011	0,087	-0,015	0,082	-0,001	0,076	0,068	0,081	0,078	0,096	0,079	0,113	0,097	0,129	0,336	1,273	1,020	0,455	0,398	0,619	1,336
258,0	18,065	400,730	760,767	95,508	1,113	0,834	0,770	0,498	0,477	0,339	0,390	0,258	0,249	0,271	0,373	0,228	0,185	0,148	0,162	0,101	0,090	0,101	0,092	0,091	0,054	0,050	0,022	0,069	0,080	0,012	0,062	0,080	0,035	0,054	0,054	0,110	0,061	0,141	0,038	0,034	0,156	0,078	0,094	0,104	0,209	0,967	1,369	0,683	0,370	0,559	0,722
