DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
X/Y	250,0	255,0	260,0	265,0	270,0	275,0	280,0	285,0	290,0	295,0	300,0	305,0	310,0	315,0	320,0	325,0	330,0	335,0	340,0	345,0	350,0	355,0	360,0	365,0	370,0	375,0	380,0	385,0	390,0	395,0	400,0	405,0	410,0	415,0	420,0	425,0	430,0	435,0	440,0	445,0	450,0	455,0	460,0	465,0	470,0	475,0	480,0	485,0	490,0	495,0	500,0
250,0	706,948	560,418	14,377	1,079	0,756	0,845	0,565	0,570	0,393	0,378	0,264	0,355	0,393	0,254	0,226	0,212	0,228	0,185	0,199	0,203	0,225	0,314	0,274	0,267	0,265	0,098	0,161	0,171	0,149	0,026	0,133	0,141	0,077	0,085	0,165	0,099	0,105	0,170	0,067	0,125	0,120	0,335	0,559	0,378	0,152	0,233	0,221	0,268	3,804	18,093	33,923
251,0	672,732	635,528	24,915	0,981	0,873	0,732	0,635	0,490	0,424	0,484	0,392	0,400	0,325	0,260	0,300	0,244	0,142	0,152	0,150	0,194	0,145	0,267	0,260	0,205	0,215	0,127	0,186	0,033	0,110	0,068	0,105	0,077	0,159	0,124	0,074	0,145	0,118	0,173	0,097	0,108	0,149	0,315	0,504	0,388	0,196	0,256	0,179	0,424	3,082	16,434	32,651
252,0	555,334	808,998	60,264	1,058	0,927	0,873	0,625	0,446	0,465	0,376	0,313	0,247	0,384	0,316	0,303	0,272	0,194	0,170	0,199	0,185	0,225	0,264	0,320	0,257	0,281	0,220	0,131	0,101	0,061	0,113	0,042	0,114	0,066	0,124	0,108	0,092	0,093	0,118	0,097	0,157	0,124	0,291	0,429	0,564	0,208	0,297	0,189	0,364	1,120	10,172	29,658
253,0	415,523	960,861	122,860	1,235	0,865	0,812	0,578	0,489	0,462	0,346	0,345	0,352	0,392	0,365	0,223	0,260	0,251	0,114	0,181	0,258	0,260	0,208	0,308	0,215	0,260	0,162	0,104	0,143	0,029	0,100	0,070	0,112	0,064	0,140	0,059	0,098	0,083	0,177	0,134	0,097	0,134	0,281	0,402	0,507	0,269	0,181	0,263	0,350	0,430	5,866	23,705
254,0	272,493	1014,930	250,282	2,125	0,860	0,633	0,674	0,491	0,391	0,360	0,418	0,295	0,249	0,307	0,264	0,334	0,224	0,199	0,231	0,184	0,283	0,289	0,244	0,305	0,220	0,156	0,160	0,110	0,161	-0,007	0,093	0,058	0,038	0,102	0,084	0,190	0,102	0,110	0,168	0,132	0,138	0,092	0,227	0,499	0,524	0,388	0,205	0,248	0,296	2,327	16,167
255,0	154,271	1004,299	421,224	6,677	1,051	0,677	0,622	0,568	0,414	0,332	0,501	0,316	0,195	0,325	0,329	0,199	0,257	0,163	0,215	0,154	0,219	0,331	0,245	0,270	0,191	0,206	0,069	0,130	0,083	0,092	0,053	0,060	0,104	0,096	0,104	0,055	0,062	0,112	0,065	0,132	0,093	0,147	0,189	0,464	0,548	0,457	0,272	0,265	0,303	0,710	9,001
256,0	81,796	915,268	619,851	19,247	1,108	0,730	0,760	0,590	0,545	0,493	0,456	0,310	0,303	0,276	0,289	0,252	0,197	0,279	0,196	0,219	0,206	0,293	0,252	0,302	0,233	0,166	0,163	0,082	0,072	0,105	0,066	0,134	0,135	0,089	0,123	0,154	0,153	0,202	0,121	0,183	0,131	0,174	0,199	0,356	0,549	0,588	0,277	0,289	0,292	0,433	4,541
257,0	36,712	752,182	838,862	54,888	1,097	0,715	0,558	0,645	0,482	0,463	0,374	0,298	0,318	0,341	0,245	0,206	0,240	0,218	0,141	0,168	0,192	0,218	0,397	0,284	0,142	0,089	0,188	0,137	0,088	0,023	0,038	0,139	0,036	0,032	0,054	0,119	0,148	0,131	0,121	0,043	0,097	0,168	0,177	0,291	0,475	0,571	0,254	0,252	0,331	0,337	1,706
258,0	13,690	555,124	997,361	132,642	1,259	0,854	0,691	0,513	0,534	0,434	0,385	0,388	0,339	0,251	0,371	0,237	0,239	0,165	0,208	0,235	0,176	0,204	0,217	0,249	0,201	0,214	0,138	0,069	0,052	0,077	-0,028	0,031	0,043	0,147	0,157	0,139	0,109	0,160	0,134	0,157	0,083	0,095	0,107	0,210	0,432	0,688	0,373	0,284	0,259	0,265	0,552
