DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
X/Y	250,0	252,0	254,0	256,0	258,0	260,0	262,0	264,0	266,0	268,0	270,0	272,0	274,0	276,0	278,0	280,0	282,0	284,0	286,0	288,0	290,0	292,0	294,0	296,0	298,0	300,0	302,0	304,0	306,0	308,0	310,0	312,0	314,0	316,0	318,0	320,0	322,0	324,0	326,0	328,0	330,0	332,0	334,0	336,0	338,0	340,0	342,0	344,0	346,0	348,0	350,0	352,0	354,0	356,0	358,0	360,0	362,0	364,0	366,0	368,0	370,0	372,0	374,0	376,0	378,0	380,0	382,0	384,0	386,0	388,0	390,0	392,0	394,0	396,0	398,0	400,0
250,0	13,067	14,100	10,525	5,134	1,916	1,052	0,923	0,896	0,687	0,807	0,682	0,687	0,768	0,627	0,557	0,578	0,583	0,536	0,485	0,536	0,519	0,640	0,437	0,448	0,564	0,531	0,578	0,623	0,633	0,754	0,736	0,769	0,809	0,885	0,872	1,002	0,995	1,011	1,106	1,232	1,314	1,212	1,264	1,349	1,366	1,469	1,573	2,012	2,667	3,492	4,405	5,117	5,800	6,393	6,817	7,603	7,772	7,337	7,584	7,080	6,613	5,806	5,109	4,733	4,458	4,105	3,668	3,268	2,737	2,612	2,573	2,508	2,341	2,383	2,223	2,115
251,0	12,592	14,402	11,519	6,025	2,412	1,081	0,890	0,868	0,871	0,817	0,727	0,639	0,736	0,790	0,650	0,646	0,547	0,537	0,587	0,467	0,465	0,536	0,500	0,554	0,591	0,471	0,503	0,588	0,652	0,705	0,662	0,781	0,889	0,842	0,882	0,922	1,048	1,148	1,153	1,237	1,155	1,253	1,275	1,340	1,336	1,393	1,634	2,004	2,496	3,411	4,246	5,155	5,977	6,581	6,892	7,350	7,550	7,590	7,481	6,843	6,590	5,673	4,964	4,623	4,481	4,280	3,869	3,353	2,811	2,801	2,504	2,398	2,350	2,449	2,264	2,190
252,0	9,290	14,616	14,036	8,262	3,582	1,545	1,038	0,902	0,846	0,707	0,703	0,651	0,577	0,636	0,532	0,572	0,508	0,534	0,543	0,547	0,457	0,490	0,554	0,491	0,529	0,523	0,573	0,592	0,642	0,524	0,649	0,736	0,866	0,932	0,885	0,984	0,964	1,013	1,099	1,143	1,271	1,159	1,200	1,366	1,388	1,430	1,691	1,890	2,592	3,328	4,361	5,088	5,645	6,630	7,171	7,635	7,608	7,827	7,146	6,987	6,215	5,583	4,989	4,625	4,369	4,090	3,775	3,213	2,876	2,630	2,431	2,444	2,379	2,333	2,260	2,213
253,0	7,404	11,793	14,273	10,819	6,188	2,161	1,040	0,844	0,947	0,848	0,865	0,799	0,680	0,600	0,497	0,464	0,500	0,589	0,571	0,485	0,512	0,499	0,541	0,542	0,486	0,493	0,621	0,558	0,594	0,700	0,670	0,726	0,757	0,884	0,895	1,053	1,058	1,071	1,154	1,163	1,311	1,277	1,242	1,365	1,356	1,416	1,689	1,927	2,564	3,308	4,333	5,192	6,022	6,633	6,842	7,618	7,614	7,779	7,501	7,133	6,391	5,473	5,182	4,496	4,367	4,223	3,623	3,236	2,955	2,595	2,519	2,323	2,494	2,237	2,140	2,235
254,0	5,132	10,746	13,947	14,202	8,573	3,695	1,484	0,949	0,760	0,749	0,672	0,603	0,753	0,617	0,574	0,542	0,555	0,505	0,474	0,516	0,481	0,475	0,420	0,495	0,556	0,577	0,529	0,606	0,616	0,655	0,712	0,676	0,841	0,861	0,948	1,015	0,968	1,156	1,163	1,260	1,177	1,279	1,348	1,314	1,396	1,326	1,496	1,914	2,552	3,431	4,046	5,212	5,892	6,572	7,084	7,540	7,649	7,719	7,553	7,002	6,165	5,469	5,110	4,686	4,378	4,046	3,672	3,160	2,681	2,650	2,457	2,413	2,344	2,287	2,237	2,077
255,0	3,600	7,271	13,572	15,774	11,793	6,059	2,269	0,857	0,901	0,671	0,706	0,745	0,681	0,603	0,600	0,591	0,572	0,525	0,581	0,479	0,533	0,439	0,467	0,500	0,567	0,504	0,547	0,599	0,646	0,673	0,696	0,715	0,812	0,847	0,862	0,928	1,060	1,077	1,153	1,217	1,226	1,193	1,266	1,314	1,326	1,381	1,609	1,839	2,512	3,345	4,394	5,211	5,859	6,744	7,194	7,655	7,629	7,667	7,536	7,164	6,382	5,584	5,088	4,756	4,318	4,184	3,685	3,204	2,878	2,442	2,557	2,419	2,345	2,311	2,017	2,158
256,0	2,634	5,582	10,865	15,588	14,539	9,196	3,793	1,436	0,782	0,757	0,702	0,785	0,658	0,644	0,580	0,542	0,576	0,586	0,510	0,434	0,521	0,425	0,427	0,506	0,487	0,564	0,588	0,510	0,609	0,676	0,569	0,799	0,822	0,903	1,018	0,940	1,146	1,034	1,077	1,342	1,194	1,178	1,348	1,409	1,518	1,526	1,614	1,969	2,626	3,366	4,160	4,979	6,152	6,620	7,102	7,381	7,868	7,920	7,446	6,693	6,231	5,546	5,120	4,667	4,319	4,042	3,522	3,198	2,843	2,644	2,534	2,388	2,467	2,222	2,127	2,233
257,0	1,891	3,379	8,650	13,998	16,264	12,770	6,409	2,290	0,914	0,747	0,579	0,774	0,714	0,645	0,574	0,599	0,413	0,524	0,435	0,538	0,398	0,500	0,534	0,468	0,522	0,552	0,592	0,591	0,625	0,722	0,658	0,707	0,801	0,776	0,922	0,975	1,099	1,011	1,164	1,243	1,135	1,234	1,287	1,292	1,428	1,486	1,653	1,943	2,566	3,291	4,223	5,102	5,822	6,499	7,277	7,783	7,734	7,907	7,322	6,801	5,953	5,740	4,942	4,771	4,208	3,877	3,617	3,252	2,694	2,581	2,552	2,241	2,282	2,177	2,103	2,137
258,0	1,522	2,465	5,456	12,189	17,006	16,000	10,211	4,102	1,313	0,873	0,799	0,726	0,668	0,665	0,568	0,623	0,550	0,497	0,597	0,562	0,585	0,576	0,576	0,521	0,604	0,569	0,702	0,725	0,565	0,630	0,707	0,779	0,932	0,811	0,851	0,855	1,074	1,029	1,183	1,175	1,261	1,236	1,293	1,359	1,440	1,453	1,701	1,990	2,517	3,394	4,266	5,271	5,728	6,713	7,359	7,503	7,627	7,714	7,526	6,798	6,192	5,389	5,022	4,403	4,381	4,005	3,559	3,078	2,837	2,550	2,526	2,471	2,226	2,252	2,127	2,100
